dataset,#trainingRelease,%training,%defectiveInTraining,%defectiveInTesting,classifier,balancing,featureSelection,TP,FP,TN,FN,precision,recall,ROC_Area,kappa
Bookkeeper,1,5.110274255275726,2.631578966975212,5.102040991187096,naiveBayes,undersampling,bestFirst,2.0,3.0,369.0,18.0,0.925249169435216,0.9464285714285714,0.5508064516129031,0.1424999999999995
Bookkeeper,2,15.653577446937561,4.295532777905464,7.4418604373931885,naiveBayes,undersampling,bestFirst,16.0,2.0,197.0,0.0,0.9917312661498708,0.9906976744186047,0.9956030150753769,0.9361449361449363
Bookkeeper,3,21.436256170272827,5.144290998578072,2.132701501250267,naiveBayes,undersampling,bestFirst,0.0,18.0,395.0,9.0,0.9568708648115996,0.9360189573459715,0.45789615281140705,-0.029268292682927674
Bookkeeper,4,32.78644382953644,4.101722687482834,3.4168563783168793,naiveBayes,undersampling,bestFirst,15.0,424.0,0.0,0.0,NaN,0.03416856492027335,0.9051100628930817,0.0
Bookkeeper,5,44.59386765956879,3.9203859865665436,57.82880783081055,naiveBayes,undersampling,bestFirst,8.0,24.0,178.0,269.0,0.31250204331357745,0.3883089770354906,0.4586982163920364,-0.07724722335224084
Bookkeeper,6,57.47714042663574,16.003744304180145,58.33333134651184,naiveBayes,undersampling,bestFirst,284.0,197.0,8.0,3.0,0.6474516474516474,0.5934959349593496,0.613478371717515,0.03303787268332005
Bookkeeper,7,70.71005702018738,23.925447463989258,50.18726587295532,naiveBayes,undersampling,bestFirst,266.0,258.0,8.0,2.0,0.6532692912485347,0.5131086142322098,0.7136194029850746,0.022693997071742307
Bookkeeper,1,5.110274255275726,2.631578966975212,5.102040991187096,ibk,undersampling,bestFirst,2.0,3.0,369.0,18.0,0.925249169435216,0.9464285714285714,0.5508064516129031,0.1424999999999995
Bookkeeper,2,15.653577446937561,4.295532777905464,7.4418604373931885,ibk,undersampling,bestFirst,16.0,2.0,197.0,0.0,0.9917312661498708,0.9906976744186047,0.9956030150753769,0.9361449361449363
Bookkeeper,3,21.436256170272827,5.144290998578072,2.132701501250267,ibk,undersampling,bestFirst,0.0,18.0,395.0,9.0,0.9568708648115996,0.9360189573459715,0.45789615281140705,-0.029268292682927674
Bookkeeper,4,32.78644382953644,4.101722687482834,3.4168563783168793,ibk,undersampling,bestFirst,13.0,349.0,75.0,2.0,0.9419719522099366,0.20045558086560364,0.7860062893081762,0.003582444727533724
Bookkeeper,5,44.59386765956879,3.9203859865665436,57.82880783081055,ibk,undersampling,bestFirst,8.0,24.0,178.0,269.0,0.31250204331357745,0.3883089770354906,0.4586982163920364,-0.07724722335224084
Bookkeeper,6,57.47714042663574,16.003744304180145,58.33333134651184,ibk,undersampling,bestFirst,260.0,150.0,55.0,27.0,0.649390243902439,0.6402439024390244,0.5633126540324637,0.19054878048780485
Bookkeeper,7,70.71005702018738,23.925447463989258,50.18726587295532,ibk,undersampling,bestFirst,268.0,266.0,0.0,0.0,NaN,0.50187265917603,0.6146125575131859,0.0
Bookkeeper,1,5.110274255275726,2.631578966975212,5.102040991187096,randomForest,SMOTE,bestFirst,2.0,3.0,369.0,18.0,0.925249169435216,0.9464285714285714,0.5737834649989028,0.1424999999999995
Bookkeeper,2,15.653577446937561,4.295532777905464,7.4418604373931885,randomForest,SMOTE,bestFirst,13.0,1.0,198.0,3.0,0.9808697376902861,0.9813953488372092,0.9990577889447236,0.856714428523825
Bookkeeper,3,21.436256170272827,5.144290998578072,2.132701501250267,randomForest,SMOTE,bestFirst,0.0,16.0,397.0,9.0,0.9569782644222912,0.9407582938388626,0.16411084207694374,-0.028064704735919314
Bookkeeper,4,32.78644382953644,4.101722687482834,3.4168563783168793,randomForest,SMOTE,bestFirst,1.0,13.0,411.0,14.0,0.9364564231159433,0.9384965831435079,0.7849056603773584,0.03720250182763295
Bookkeeper,5,44.59386765956879,3.9203859865665436,57.82880783081055,randomForest,SMOTE,bestFirst,4.0,10.0,192.0,273.0,0.33935137527298614,0.4091858037578288,0.41129557436197023,-0.029810153988741452
Bookkeeper,6,57.47714042663574,16.003744304180145,58.33333134651184,randomForest,SMOTE,bestFirst,252.0,138.0,67.0,35.0,0.6506158873805933,0.6483739837398373,0.6255885102405032,0.22072072072072052
Bookkeeper,7,70.71005702018738,23.925447463989258,50.18726587295532,randomForest,SMOTE,bestFirst,248.0,140.0,126.0,20.0,0.7506753050707516,0.700374531835206,0.7251641229940523,0.39973021582733825
Bookkeeper,1,5.110274255275726,2.631578966975212,5.102040991187096,naiveBayes,SMOTE,bestFirst,0.0,0.0,372.0,20.0,NaN,0.9489795918367347,0.5833333333333333,0.0
Bookkeeper,2,15.653577446937561,4.295532777905464,7.4418604373931885,naiveBayes,SMOTE,bestFirst,1.0,0.0,199.0,15.0,0.9351227993914367,0.9302325581395349,0.9990577889447236,0.10985371239304434
Bookkeeper,3,21.436256170272827,5.144290998578072,2.132701501250267,naiveBayes,SMOTE,bestFirst,0.0,3.0,410.0,9.0,0.9576513703355993,0.9715639810426541,0.18011837503362926,-0.010778443113772119
Bookkeeper,4,32.78644382953644,4.101722687482834,3.4168563783168793,naiveBayes,SMOTE,bestFirst,1.0,16.0,408.0,14.0,0.9357995494994897,0.9316628701594533,0.7804352731336226,0.027182744866301203
Bookkeeper,5,44.59386765956879,3.9203859865665436,57.82880783081055,naiveBayes,SMOTE,bestFirst,0.0,2.0,200.0,277.0,0.1768184066210615,0.4175365344467641,0.4162794438288594,-0.008360181992409435
Bookkeeper,6,57.47714042663574,16.003744304180145,58.33333134651184,naiveBayes,SMOTE,bestFirst,281.0,193.0,12.0,6.0,0.6235935302390998,0.5955284552845529,0.588629217302626,0.04326923076923081
Bookkeeper,7,70.71005702018738,23.925447463989258,50.18726587295532,naiveBayes,SMOTE,bestFirst,262.0,244.0,22.0,6.0,0.6512486861778509,0.5318352059925093,0.7139700931433061,0.0605207600281492
Bookkeeper,1,5.110274255275726,2.631578966975212,5.102040991187096,ibk,SMOTE,bestFirst,2.0,3.0,369.0,18.0,0.925249169435216,0.9464285714285714,0.5833333333333333,0.1424999999999995
Bookkeeper,2,15.653577446937561,4.295532777905464,7.4418604373931885,ibk,SMOTE,bestFirst,13.0,0.0,199.0,3.0,0.9862537416532351,0.986046511627907,0.9990577889447236,0.8891562124076305
Bookkeeper,3,21.436256170272827,5.144290998578072,2.132701501250267,ibk,SMOTE,bestFirst,0.0,16.0,397.0,9.0,0.9569782644222912,0.9407582938388626,0.18011837503362926,-0.028064704735919314
Bookkeeper,4,32.78644382953644,4.101722687482834,3.4168563783168793,ibk,SMOTE,bestFirst,1.0,6.0,418.0,14.0,0.9394125658362561,0.9544419134396356,0.650864779874214,0.0707027942421682
Bookkeeper,5,44.59386765956879,3.9203859865665436,57.82880783081055,ibk,SMOTE,bestFirst,2.0,9.0,193.0,275.0,0.2790543949207832,0.407098121085595,0.41808449798048397,-0.03168560117702378
Bookkeeper,6,57.47714042663574,16.003744304180145,58.33333134651184,ibk,SMOTE,bestFirst,252.0,138.0,67.0,35.0,0.6506158873805933,0.6483739837398373,0.6232004759071981,0.22072072072072052
Bookkeeper,7,70.71005702018738,23.925447463989258,50.18726587295532,ibk,SMOTE,bestFirst,248.0,140.0,126.0,20.0,0.7506753050707516,0.700374531835206,0.72181152508136,0.39973021582733825
